Date,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Profit_Per_Unit,Total_Sale,Total_Profit,Invoice_No,Store_ID,Tax_Amount,Discount_Amount,Payment_Mode,Customer_ID,Cashier_ID,Barcode,Batch_No,Supplier,Is_Return,Expiry_Date,Current_Stock,Reorder_Level
2026-04-08,P011,Coffee,Beverages,1,8.9,2.8,8.45,2.35,INV-20260408-0218,STORE-001,0.42,0.45,Cash,CU0106,C04,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.22,1.52,INV-20260408-0008,STORE-001,0.36,0.38,Wallet,CU0195,C01,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260408-0018,STORE-001,0.24,0.0,Card,CU0086,C06,,,,,,,
2026-04-08,P014,Biscuits,Snacks,1,2.6,0.78,2.6,0.78,INV-20260408-0018,STORE-001,0.13,0.0,Card,CU0086,C06,,,,,,,
2026-04-08,P001,Bananas,Produce,2,0.62,0.23,1.24,0.46,INV-20260408-0018,STORE-001,0.06,0.0,Card,CU0086,C06,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,INV-20260408-0048,STORE-001,0.37,0.23,UPI,CU0009,C04,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260408-0048,STORE-001,0.11,0.0,UPI,CU0009,C04,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260408-0048,STORE-001,0.66,0.0,UPI,CU0009,C04,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0048,STORE-001,0.32,0.0,UPI,CU0009,C04,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260408-0008,STORE-001,0.34,0.0,Wallet,CU0195,C01,,,,,,,
2026-04-08,P018,Cooking Oil,Staples,1,9.8,1.9,9.8,1.9,INV-20260408-0318,STORE-001,0.49,0.0,Card,CU0019,C02,,,,,,,
2026-04-08,P006,Butter,Dairy,2,4.4,1.05,8.36,1.66,INV-20260408-0318,STORE-001,0.42,0.44,Card,CU0019,C02,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,2,2.1,0.55,4.07,0.97,INV-20260408-0318,STORE-001,0.2,0.13,Card,CU0019,C02,,,,,,,
2026-04-08,P016,Salsa,Snacks,1,3.95,1.05,3.95,1.05,INV-20260408-0208,STORE-001,0.2,0.0,Cash,CU0128,C01,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0208,STORE-001,0.32,0.0,Cash,CU0128,C01,,,,,,,
2026-04-08,P017,Rice 5kg,Staples,2,12.5,2.1,24.25,3.45,INV-20260408-0208,STORE-001,1.21,0.75,Cash,CU0128,C01,,,,,,,
2026-04-08,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,INV-20260408-0208,STORE-001,0.34,0.0,Cash,CU0128,C01,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,INV-20260408-0208,STORE-001,0.14,0.14,Cash,CU0128,C01,,,,,,,
2026-04-08,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260408-0488,STORE-001,0.24,0.0,Cash,CU0073,C06,,,,,,,
2026-04-08,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260408-0018,STORE-001,0.53,0.0,Card,CU0086,C06,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.81,0.73,INV-20260408-0018,STORE-001,0.14,0.09,Card,CU0086,C06,,,,,,,
2026-04-08,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260408-0018,STORE-001,0.24,0.0,Card,CU0086,C06,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260408-0018,STORE-001,0.38,0.0,Card,CU0086,C06,,,,,,,
2026-04-08,P006,Butter,Dairy,1,4.4,1.05,4.27,0.92,INV-20260408-0068,STORE-001,0.21,0.13,UPI,CU0172,C02,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0198,STORE-001,0.32,0.0,UPI,CU0067,C03,,,,,,,
2026-04-08,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260408-0198,STORE-001,0.44,0.0,UPI,CU0067,C03,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,INV-20260408-0198,STORE-001,0.29,0.0,UPI,CU0067,C03,,,,,,,
2026-04-08,P014,Biscuits,Snacks,3,2.6,0.78,7.41,1.95,INV-20260408-0198,STORE-001,0.37,0.39,UPI,CU0067,C03,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.51,1.35,INV-20260408-0458,STORE-001,0.28,0.29,Cash,CU0097,C03,,,,,,,
2026-04-08,P009,Pasta,Pantry,3,2.35,0.7,6.84,1.89,INV-20260408-0458,STORE-001,0.34,0.21,Cash,CU0097,C03,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260408-0018,STORE-001,0.21,0.0,Card,CU0086,C06,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260408-0488,STORE-001,0.43,0.0,Cash,CU0073,C06,,,,,,,
2026-04-08,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260408-0018,STORE-001,0.44,0.0,Card,CU0086,C06,,,,,,,
2026-04-08,P017,Rice 5kg,Staples,3,12.5,2.1,37.5,6.3,INV-20260408-0328,STORE-001,1.88,0.0,Card,CU0198,C04,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,INV-20260408-0328,STORE-001,0.14,0.14,Card,CU0198,C04,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260408-0468,STORE-001,0.11,0.0,Cash,CU0085,C03,,,,,,,
2026-04-08,P015,Chips,Snacks,1,2.85,0.86,2.71,0.72,INV-20260408-0328,STORE-001,0.14,0.14,Card,CU0198,C04,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,INV-20260408-0008,STORE-001,0.71,0.0,Wallet,CU0195,C01,,,,,,,
2026-04-08,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260408-0008,STORE-001,0.79,0.0,Wallet,CU0195,C01,,,,,,,
2026-04-08,P015,Chips,Snacks,1,2.85,0.86,2.71,0.72,INV-20260408-0208,STORE-001,0.14,0.14,Cash,CU0128,C01,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260408-0018,STORE-001,0.34,0.0,Card,CU0086,C06,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,5.98,1.33,INV-20260408-0068,STORE-001,0.3,0.32,UPI,CU0172,C02,,,,,,,
2026-04-08,P011,Coffee,Beverages,3,8.9,2.8,25.36,7.06,INV-20260408-0488,STORE-001,1.27,1.34,Cash,CU0073,C06,,,,,,,
2026-04-08,P017,Rice 5kg,Staples,3,12.5,2.1,36.38,5.18,INV-20260408-0318,STORE-001,1.82,1.12,Card,CU0019,C02,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260408-0468,STORE-001,0.24,0.0,Cash,CU0085,C03,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,INV-20260408-0008,STORE-001,0.14,0.14,Wallet,CU0195,C01,,,,,,,
2026-04-08,P009,Pasta,Pantry,3,2.35,0.7,6.84,1.89,INV-20260408-0008,STORE-001,0.34,0.21,Wallet,CU0195,C01,,,,,,,
2026-04-08,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260408-0428,STORE-001,0.35,0.0,Card,CU0122,C03,,,,,,,
2026-04-08,P019,Chicken Breast,Meat,2,7.2,1.75,14.4,3.5,INV-20260408-0488,STORE-001,0.72,0.0,Cash,CU0073,C06,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,INV-20260408-0428,STORE-001,0.14,0.14,Card,CU0122,C03,,,,,,,
2026-04-08,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260408-0488,STORE-001,0.26,0.0,Cash,CU0073,C06,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260408-0488,STORE-001,0.38,0.0,Cash,CU0073,C06,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260408-0428,STORE-001,0.38,0.0,Card,CU0122,C03,,,,,,,
2026-04-09,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260409-0009,STORE-001,0.43,0.0,Cash,CU0058,C02,,,,,,,
2026-04-09,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260409-0009,STORE-001,0.12,0.0,Cash,CU0058,C02,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260409-0009,STORE-001,0.57,0.0,Cash,CU0058,C02,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260409-0079,STORE-001,0.19,0.0,Card,CU0094,C05,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260409-0079,STORE-001,0.11,0.0,Card,CU0094,C05,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260409-0009,STORE-001,0.34,0.0,Cash,CU0058,C02,,,,,,,
2026-04-09,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260409-0079,STORE-001,0.21,0.0,Card,CU0094,C05,,,,,,,
2026-04-09,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,INV-20260409-0419,STORE-001,0.45,0.0,UPI,CU0017,C02,,,,,,,
2026-04-09,P006,Butter,Dairy,1,4.4,1.05,4.18,0.83,INV-20260409-0009,STORE-001,0.21,0.22,Cash,CU0058,C02,,,,,,,
2026-04-09,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260409-0009,STORE-001,0.11,0.0,Cash,CU0058,C02,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,2,2.25,0.62,4.27,1.01,INV-20260409-0409,STORE-001,0.21,0.23,Card,CU0084,C02,,,,,,,
2026-04-09,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.81,0.73,INV-20260409-0119,STORE-001,0.14,0.09,UPI,CU0209,C04,,,,,,,
2026-04-09,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260409-0119,STORE-001,0.24,0.0,UPI,CU0209,C04,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260409-0119,STORE-001,0.57,0.0,UPI,CU0209,C04,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.61,0.76,INV-20260409-0409,STORE-001,0.18,0.19,Card,CU0084,C02,,,,,,,
2026-04-09,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260409-0079,STORE-001,0.66,0.0,Card,CU0094,C05,,,,,,,
2026-04-09,P012,Sugar,Pantry,3,2.2,0.52,6.6,1.56,INV-20260409-0419,STORE-001,0.33,0.0,UPI,CU0017,C02,,,,,,,
2026-04-09,P009,Pasta,Pantry,2,2.35,0.7,4.46,1.16,INV-20260409-0079,STORE-001,0.22,0.24,Card,CU0094,C05,,,,,,,
2026-04-09,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260409-0089,STORE-001,0.32,0.0,Card,CU0158,C04,,,,,,,
2026-04-09,P013,Tea Bags,Beverages,2,4.3,1.2,8.34,2.14,INV-20260409-0449,STORE-001,0.42,0.26,UPI,CU0171,C04,,,,,,,
2026-04-09,P019,Chicken Breast,Meat,1,7.2,1.75,7.2,1.75,INV-20260409-0449,STORE-001,0.36,0.0,UPI,CU0171,C04,,,,,,,
2026-04-09,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260409-0449,STORE-001,0.24,0.0,UPI,CU0171,C04,,,,,,,
2026-04-09,P016,Salsa,Snacks,2,3.95,1.05,7.9,2.1,INV-20260409-0449,STORE-001,0.4,0.0,UPI,CU0171,C04,,,,,,,
2026-04-09,P012,Sugar,Pantry,2,2.2,0.52,4.18,0.82,INV-20260409-0449,STORE-001,0.21,0.22,UPI,CU0171,C04,,,,,,,
2026-04-09,P011,Coffee,Beverages,3,8.9,2.8,25.9,7.6,INV-20260409-0449,STORE-001,1.29,0.8,UPI,CU0171,C04,,,,,,,
2026-04-09,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260409-0099,STORE-001,0.12,0.0,Cash,CU0130,C05,,,,,,,
2026-04-09,P015,Chips,Snacks,2,2.85,0.86,5.53,1.55,INV-20260409-0079,STORE-001,0.28,0.17,Card,CU0094,C05,,,,,,,
2026-04-09,P001,Bananas,Produce,2,0.62,0.23,1.18,0.4,INV-20260409-0419,STORE-001,0.06,0.06,UPI,CU0017,C02,,,,,,,
2026-04-09,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,INV-20260409-0419,STORE-001,0.29,0.0,UPI,CU0017,C02,,,,,,,
2026-04-09,P012,Sugar,Pantry,1,2.2,0.52,2.09,0.41,INV-20260409-0079,STORE-001,0.1,0.11,Card,CU0094,C05,,,,,,,
2026-04-09,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,INV-20260409-0079,STORE-001,0.46,0.28,Card,CU0094,C05,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.06,2.51,INV-20260409-0099,STORE-001,0.55,0.34,Cash,CU0130,C05,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260409-0099,STORE-001,0.11,0.0,Cash,CU0130,C05,,,,,,,
2026-04-09,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260409-0099,STORE-001,0.66,0.0,Cash,CU0130,C05,,,,,,,
2026-04-09,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260409-0079,STORE-001,0.26,0.0,Card,CU0094,C05,,,,,,,
2026-04-09,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.51,1.35,INV-20260409-0079,STORE-001,0.28,0.29,Card,CU0094,C05,,,,,,,
2026-04-09,P015,Chips,Snacks,2,2.85,0.86,5.53,1.55,INV-20260409-0119,STORE-001,0.28,0.17,UPI,CU0209,C04,,,,,,,
2026-04-09,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,INV-20260409-0119,STORE-001,0.51,0.0,UPI,CU0209,C04,,,,,,,
2026-04-09,P013,Tea Bags,Beverages,3,4.3,1.2,12.51,3.21,INV-20260409-0119,STORE-001,0.63,0.39,UPI,CU0209,C04,,,,,,,
2026-04-09,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,INV-20260409-0119,STORE-001,0.89,0.0,UPI,CU0209,C04,,,,,,,
2026-04-09,P014,Biscuits,Snacks,2,2.6,0.78,4.94,1.3,INV-20260409-0419,STORE-001,0.25,0.26,UPI,CU0017,C02,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,2,2.25,0.62,4.27,1.01,INV-20260409-0119,STORE-001,0.21,0.23,UPI,CU0209,C04,,,,,,,
2026-04-09,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.82,3.92,INV-20260409-0109,STORE-001,0.69,0.43,Wallet,CU0139,C02,,,,,,,
2026-04-09,P004,Bread Loaf,Bakery,3,2.1,0.55,5.98,1.33,INV-20260409-0119,STORE-001,0.3,0.32,UPI,CU0209,C04,,,,,,,
2026-04-09,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260409-0109,STORE-001,0.66,0.0,Wallet,CU0139,C02,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260409-0109,STORE-001,0.11,0.0,Wallet,CU0139,C02,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.69,0.84,INV-20260409-0109,STORE-001,0.18,0.11,Wallet,CU0139,C02,,,,,,,
2026-04-09,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260409-0109,STORE-001,0.12,0.0,Wallet,CU0139,C02,,,,,,,
2026-04-09,P015,Chips,Snacks,1,2.85,0.86,2.85,0.86,INV-20260409-0009,STORE-001,0.14,0.0,Cash,CU0058,C02,,,,,,,
2026-04-09,P012,Sugar,Pantry,1,2.2,0.52,2.09,0.41,INV-20260409-0009,STORE-001,0.1,0.11,Cash,CU0058,C02,,,,,,,
2026-04-09,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260409-0399,STORE-001,0.66,0.0,Cash,CU0167,C06,,,,,,,
2026-04-09,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260409-0009,STORE-001,0.24,0.0,Cash,CU0058,C02,,,,,,,
2026-04-09,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260409-0009,STORE-001,0.26,0.0,Cash,CU0058,C02,,,,,,,
2026-04-09,P019,Chicken Breast,Meat,1,7.2,1.75,6.98,1.53,INV-20260409-0099,STORE-001,0.35,0.22,Cash,CU0130,C05,,,,,,,
2026-04-09,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.82,3.92,INV-20260409-0099,STORE-001,0.69,0.43,Cash,CU0130,C05,,,,,,,
2026-04-09,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260409-0099,STORE-001,0.53,0.0,Cash,CU0130,C05,,,,,,,
2026-04-09,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.51,1.21,INV-20260409-0459,STORE-001,0.23,0.24,UPI,CU0129,C04,,,,,,,
2026-04-09,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260409-0459,STORE-001,0.79,0.0,UPI,CU0129,C04,,,,,,,
2026-04-09,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260409-0109,STORE-001,0.14,0.0,Wallet,CU0139,C02,,,,,,,
2026-04-09,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260409-0109,STORE-001,0.26,0.0,Wallet,CU0139,C02,,,,,,,
2026-04-09,P014,Biscuits,Snacks,1,2.6,0.78,2.6,0.78,INV-20260409-0439,STORE-001,0.13,0.0,Cash,CU0005,C01,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260409-0439,STORE-001,0.19,0.0,Cash,CU0005,C01,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,INV-20260409-0439,STORE-001,0.22,0.14,Cash,CU0005,C01,,,,,,,
2026-04-09,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260409-0109,STORE-001,0.32,0.0,Wallet,CU0139,C02,,,,,,,
2026-04-09,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260409-0119,STORE-001,0.22,0.0,UPI,CU0209,C04,,,,,,,
2026-04-09,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,INV-20260409-0099,STORE-001,0.41,0.43,Cash,CU0130,C05,,,,,,,
2026-04-09,P019,Chicken Breast,Meat,1,7.2,1.75,6.84,1.39,INV-20260409-0009,STORE-001,0.34,0.36,Cash,CU0058,C02,,,,,,,
2026-04-09,P018,Cooking Oil,Staples,2,9.8,1.9,19.6,3.8,INV-20260409-0109,STORE-001,0.98,0.0,Wallet,CU0139,C02,,,,,,,
2026-04-09,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,INV-20260409-0099,STORE-001,0.1,0.11,Cash,CU0130,C05,,,,,,,
2026-04-09,P014,Biscuits,Snacks,1,2.6,0.78,2.6,0.78,INV-20260409-0429,STORE-001,0.13,0.0,UPI,CU0045,C04,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,3,2.25,0.62,6.41,1.52,INV-20260409-0089,STORE-001,0.32,0.34,Card,CU0158,C04,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.06,2.51,INV-20260409-0089,STORE-001,0.55,0.34,Card,CU0158,C04,,,,,,,
2026-04-09,P009,Pasta,Pantry,3,2.35,0.7,6.7,1.75,INV-20260409-0089,STORE-001,0.34,0.35,Card,CU0158,C04,,,,,,,
2026-04-09,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.63,1.47,INV-20260409-0089,STORE-001,0.28,0.17,Card,CU0158,C04,,,,,,,
2026-04-09,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,INV-20260409-0429,STORE-001,0.68,0.71,UPI,CU0045,C04,,,,,,,
2026-04-09,P007,Peanut Butter,Pantry,3,5.25,1.65,15.28,4.48,INV-20260409-0429,STORE-001,0.76,0.47,UPI,CU0045,C04,,,,,,,
2026-04-09,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260409-0089,STORE-001,0.26,0.0,Card,CU0158,C04,,,,,,,
2026-04-09,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260409-0089,STORE-001,0.48,0.0,Card,CU0158,C04,,,,,,,
2026-04-09,P011,Coffee,Beverages,2,8.9,2.8,16.91,4.71,INV-20260409-0089,STORE-001,0.85,0.89,Card,CU0158,C04,,,,,,,
2026-04-09,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,INV-20260409-0089,STORE-001,0.34,0.0,Card,CU0158,C04,,,,,,,
2026-04-09,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260409-0399,STORE-001,0.79,0.0,Cash,CU0167,C06,,,,,,,
2026-04-09,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,INV-20260409-0399,STORE-001,0.46,0.28,Cash,CU0167,C06,,,,,,,
2026-04-09,P015,Chips,Snacks,1,2.85,0.86,2.71,0.72,INV-20260409-0409,STORE-001,0.14,0.14,Card,CU0084,C02,,,,,,,
2026-04-09,P009,Pasta,Pantry,1,2.35,0.7,2.28,0.63,INV-20260409-0409,STORE-001,0.11,0.07,Card,CU0084,C02,,,,,,,
2026-04-09,P001,Bananas,Produce,1,0.62,0.23,0.62,0.23,INV-20260409-0409,STORE-001,0.03,0.0,Card,CU0084,C02,,,,,,,
2026-04-09,P014,Biscuits,Snacks,2,2.6,0.78,4.94,1.3,INV-20260409-0409,STORE-001,0.25,0.26,Card,CU0084,C02,,,,,,,
2026-04-09,P017,Rice 5kg,Staples,3,12.5,2.1,36.38,5.18,INV-20260409-0009,STORE-001,1.82,1.12,Cash,CU0058,C02,,,,,,,
2026-04-09,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260409-0089,STORE-001,0.66,0.0,Card,CU0158,C04,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,INV-20260409-0039,STORE-001,0.22,0.14,Wallet,CU0167,C05,,,,,,,
2026-04-09,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,INV-20260409-0389,STORE-001,0.22,0.0,Wallet,CU0146,C01,,,,,,,
2026-04-09,P013,Tea Bags,Beverages,2,4.3,1.2,8.6,2.4,INV-20260409-0389,STORE-001,0.43,0.0,Wallet,CU0146,C01,,,,,,,
2026-04-09,P012,Sugar,Pantry,3,2.2,0.52,6.27,1.23,INV-20260409-0239,STORE-001,0.31,0.33,Cash,CU0185,C06,,,,,,,
2026-04-09,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,INV-20260409-0239,STORE-001,1.33,0.0,Cash,CU0185,C06,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260409-0329,STORE-001,0.19,0.0,Cash,CU0106,C03,,,,,,,
2026-04-09,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,INV-20260409-0329,STORE-001,0.22,0.0,Cash,CU0106,C03,,,,,,,
2026-04-09,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,INV-20260409-0329,STORE-001,0.89,0.0,Cash,CU0106,C03,,,,,,,
2026-04-09,P016,Salsa,Snacks,2,3.95,1.05,7.9,2.1,INV-20260409-0199,STORE-001,0.4,0.0,Card,CU0031,C05,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,2,2.25,0.62,4.27,1.01,INV-20260409-0289,STORE-001,0.21,0.23,Card,CU0153,C05,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.22,1.52,INV-20260409-0289,STORE-001,0.36,0.38,Card,CU0153,C05,,,,,,,
2026-04-09,P001,Bananas,Produce,1,0.62,0.23,0.62,0.23,INV-20260409-0239,STORE-001,0.03,0.0,Cash,CU0185,C06,,,,,,,
2026-04-09,P018,Cooking Oil,Staples,3,9.8,1.9,27.93,4.23,INV-20260409-0289,STORE-001,1.4,1.47,Card,CU0153,C05,,,,,,,
2026-04-09,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260409-0059,STORE-001,0.32,0.0,Cash,CU0190,C02,,,,,,,
2026-04-09,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260409-0019,STORE-001,0.32,0.0,Wallet,CU0216,C06,,,,,,,
2026-04-09,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260409-0019,STORE-001,0.22,0.0,Wallet,CU0216,C06,,,,,,,
2026-04-09,P006,Butter,Dairy,1,4.4,1.05,4.18,0.83,INV-20260409-0059,STORE-001,0.21,0.22,Cash,CU0190,C02,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,1,2.25,0.62,2.18,0.55,INV-20260409-0059,STORE-001,0.11,0.07,Cash,CU0190,C02,,,,,,,
2026-04-09,P001,Bananas,Produce,3,0.62,0.23,1.77,0.6,INV-20260409-0229,STORE-001,0.09,0.09,UPI,CU0159,C02,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260409-0229,STORE-001,0.57,0.0,UPI,CU0159,C02,,,,,,,
2026-04-09,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260409-0229,STORE-001,0.23,0.0,UPI,CU0159,C02,,,,,,,
2026-04-09,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,INV-20260409-0319,STORE-001,0.45,0.0,UPI,CU0168,C05,,,,,,,
2026-04-09,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,INV-20260409-0289,STORE-001,0.29,0.0,Card,CU0153,C05,,,,,,,
2026-04-09,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260409-0319,STORE-001,0.53,0.0,UPI,CU0168,C05,,,,,,,
2026-04-09,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260409-0199,STORE-001,0.57,0.0,Card,CU0031,C05,,,,,,,
2026-04-09,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260409-0189,STORE-001,0.48,0.0,Cash,CU0013,C04,,,,,,,
